Id_hecho,Nro_victimas,Fecha,Anio,Mes,Dia,Hora,Lugar_hecho,Tipo_calle,Calle,Cruce,Comuna,Long_x,Lat_y,Participantes,Victima,Acusado,Rol,Sexo,Edad,Fecha_fallecimiento,Franja_horaria
2021-0043,1,2021-05-22,2021,Mayo,22,18,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Con_cruce,9,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,50,2021-05-22,Noche
2021-0044,1,2021-05-25,2021,Mayo,25,2,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.",Con_cruce,9,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2021-05-25,Madrugada
2021-0045,1,2021-05-26,2021,Mayo,26,17,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin_cruce,4,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,22,2021-05-26,Tarde
2021-0046,1,2021-05-31,2021,Mayo,31,2,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,Con_cruce,15,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,20,2021-05-31,Madrugada
2021-0047,1,2021-06-02,2021,Junio,2,16,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE",Con_cruce,4,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,59,2021-06-02,Tarde
2021-0048,1,2021-06-03,2021,Junio,3,9,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,Con_cruce,12,-58.49026573,-34.56981410,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,44,2021-06-23,Mañana
2021-0049,1,2021-06-03,2021,Junio,3,20,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Sin_cruce,8,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,74,2021-06-03,Noche
2021-0050,1,2021-06-10,2021,Junio,10,13,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,Sin_cruce,13,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,56,2021-06-10,Tarde
2021-0051,1,2021-06-15,2021,Junio,15,19,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,Con_cruce,4,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,73,2021-06-16,Noche
2021-0052,1,2021-06-20,2021,Junio,20,5,"PAZ, GRAL. AV. 14723",AUTOPISTA,"PAZ, GRAL. AV.",Sin_cruce,8,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,19,2021-06-20,Madrugada
2021-0053,1,2021-06-20,2021,Junio,20,12,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,Sin_cruce,15,-58.44399875,-34.59477360,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,MASCULINO,58,2021-06-30,Tarde
2021-0054,1,2021-06-22,2021,Junio,22,14,TABARE Y EREZCANO,CALLE,TABARE,Con_cruce,4,-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,41,2021-06-22,Tarde
2021-0055,1,2021-06-29,2021,Junio,29,12,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,Con_cruce,3,-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,47,2021-06-29,Tarde
2021-0056,1,2021-07-09,2021,Julio,9,23,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,Con_cruce,4,-58.42473018,-34.65008280,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,60,2021-07-09,Noche
2021-0057,1,2021-07-10,2021,Julio,10,23,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,Sin_cruce,2,-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,46,2021-07-10,Noche
2021-0058,1,2021-07-21,2021,Julio,21,0,AV. GRAL. PAZ Y VEDIA,AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,24,2021-07-21,Madrugada
2021-0059,1,2021-07-22,2021,Julio,22,1,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",Sin_cruce,3,-58.39640740,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,44,2021-07-22,Madrugada
2021-0060,1,2021-07-22,2021,Julio,22,12,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",Con_cruce,5,-58.41971993,-34.61112240,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,80,2021-07-22,Tarde
2021-0061,1,2021-07-24,2021,Julio,24,9,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.",Con_cruce,4,-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,55,2021-07-24,Mañana
2021-0062,1,2021-07-27,2021,Julio,27,7,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,Sin_cruce,4,-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,73,2021-07-27,Mañana
2021-0063,1,2021-08-02,2021,Agosto,2,4,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Sin_cruce,7,-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,31,2021-08-02,Madrugada
2021-0064,1,2021-08-02,2021,Agosto,2,20,"PAZ, GRAL. AV. Y TONELERO",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,9,-58.52931141,-34.65422917,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,37,2021-08-03,Noche
2021-0065,1,2021-08-06,2021,Agosto,6,8,AV. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,Con_cruce,6,-58.42675754,-34.62699730,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,63,2021-08-10,Mañana
2021-0066,1,2021-08-06,2021,Agosto,6,20,AV. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,Con_cruce,11,-58.52933723,-34.61098186,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,59,2021-08-09,Noche
2021-0067,1,2021-08-08,2021,Agosto,8,9,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin_cruce,1,-58.37910943,-34.62764718,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,2021-08-08,Mañana
2021-0068,1,2021-08-15,2021,Agosto,15,6,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.",Sin_cruce,11,-58.52161176,-34.61164474,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,39,2021-08-15,Mañana
2021-0069,1,2021-08-20,2021,Agosto,20,17,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,Sin_cruce,14,-58.41354692,-34.58697680,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,17,2021-08-21,Tarde
2021-0070,1,2021-08-28,2021,Agosto,28,8,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",Con_cruce,8,-58.43960781,-34.65470804,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,31,2021-08-28,Mañana
2021-0071,1,2021-08-31,2021,Agosto,31,16,SAN LUIS 2730,CALLE,SAN LUIS,Sin_cruce,3,-58.40454610,-34.60003693,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,88,2021-09-01,Tarde
2021-0072,1,2021-09-01,2021,Septiembre,1,19,CALLAO AV. Y PARAGUAY,AVENIDA,CALLAO AV.,Con_cruce,2,-58.39303911,-34.59871111,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,57,2021-09-01,Noche
2021-0073,1,2021-09-18,2021,Septiembre,18,12,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,DEL LIBERTADOR AV.,Con_cruce,2,-58.39391034,-34.58405348,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,FEMENINO,76,2021-09-18,Tarde
2021-0074,1,2021-09-20,2021,Septiembre,20,15,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.50073810,-34.54979510,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,55,2021-09-20,Tarde
2021-0075,1,2021-09-21,2021,Septiembre,21,14,SALTA Y BRASIL,CALLE,SALTA,Con_cruce,1,-58.38281301,-34.62786038,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,65,2021-09-21,Tarde
2021-0076,1,2021-10-16,2021,Octubre,16,6,"MORENO, PERITO AV. 2152",AVENIDA,"MORENO, PERITO AV.",Sin_cruce,7,-58.43980799,-34.65094083,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31,2021-10-16,Mañana
2021-0077,1,2021-10-18,2021,Octubre,18,7,DIRECTORIO AV. 1169,AVENIDA,DIRECTORIO AV.,Sin_cruce,6,-58.44402387,-34.62933109,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,31,2021-10-18,Mañana
2021-0078,1,2021-10-23,2021,Octubre,23,6,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,INDEPENDENCIA AV.,Con_cruce,6,-58.42779702,-34.62207347,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,22,2021-10-23,Mañana
2021-0079,1,2021-10-25,2021,Octubre,25,3,TUCUMAN 3112,CALLE,TUCUMAN,Sin_cruce,3,-58.40944147,-34.60097942,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,42,2021-10-25,Madrugada
2021-0080,1,2021-10-28,2021,Octubre,28,16,ARENALES Y 9 DE JULIO AV.,AVENIDA,ARENALES,Con_cruce,1,-58.38277479,-34.59430160,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,32,2021-10-28,Tarde
2021-0081,1,2021-11-02,2021,Noviembre,2,13,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin_cruce,4,-58.37627355,-34.63800916,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,26,2021-11-02,Tarde
2021-0082,1,2021-11-06,2021,Noviembre,6,4,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin_cruce,3,-58.39591856,-34.62453459,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,38,2021-11-06,Madrugada
2021-0083,1,2021-11-09,2021,Noviembre,9,0,CABILDO AV. Y OLAZABAL,AVENIDA,CABILDO AV.,Con_cruce,13,-58.45829717,-34.56015762,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,30,2021-11-09,Madrugada
2021-0084,1,2021-11-11,2021,Noviembre,11,3,TAPALQUE Y BRUIX AV.,AVENIDA,TAPALQUE,Con_cruce,9,-58.49142611,-34.64584795,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,32,2021-11-11,Madrugada
2021-0085,1,2021-11-20,2021,Noviembre,20,18,"PAZ, GRAL. AV. Y EZEIZA",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.51271409,-34.57786555,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,49,2021-11-20,Noche
2021-0086,1,2021-11-25,2021,Noviembre,25,10,RIVADAVIA AV. Y PUAN,AVENIDA,RIVADAVIA AV.,Con_cruce,6,-58.44864864,-34.62352826,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,75,2021-11-25,Mañana
2021-0087,1,2021-11-27,2021,Noviembre,27,11,ESMERALDA 1359,CALLE,ESMERALDA,Sin_cruce,1,-58.37795815,-34.59167894,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,FEMENINO,73,2021-11-27,Mañana
2021-0088,1,2021-12-01,2021,Diciembre,1,15,AV. MOROE Y 3 DE FEBRERO,CALLE,MONROE,Con_cruce,13,-58.45531707,-34.55555257,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,45,2021-12-07,Tarde
2021-0089,1,2021-12-02,2021,Diciembre,2,1,AV. GAONA 3655,AVENIDA,GAONA AV.,Sin_cruce,11,-58.47633683,-34.62140594,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,41,2021-12-11,Madrugada
2021-0090,1,2021-12-10,2021,Diciembre,10,11,AV. 9 DE JULIO Y LAVALLE,AVENIDA,9 DE JULIO AV.,Con_cruce,1,-58.38188582,-34.60256036,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,73,2022-01-03,Mañana
2021-0091,1,2021-12-11,2021,Diciembre,11,23,BAIGORRIA Y VICTOR HUGO,CALLE,BAIGORRIA,Con_cruce,10,-58.51989389,-34.62284918,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,24,2021-12-11,Noche
2021-0092,1,2021-12-12,2021,Diciembre,12,6,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,RIVADAVIA AV.,Con_cruce,3,-58.40596860,-34.61011987,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,50,2021-12-12,Mañana
2021-0093,1,2021-12-13,2021,Diciembre,13,17,AV. RIESTRA Y MOM,AVENIDA,RIESTRA AV.,Con_cruce,7,-58.43353773,-34.64561636,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,18,2021-12-18,Tarde
2021-0094,1,2021-12-20,2021,Diciembre,20,1,AU DELLEPIANE Y LACARRA,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",Con_cruce,9,-58.46739825,-34.65117757,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,43,2021-12-20,Madrugada
2021-0095,1,2021-12-30,2021,Diciembre,30,0,AV. GAONA Y TERRADA,AVENIDA,GAONA AV.,Con_cruce,11,-58.47293407,-34.61984745,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,27,2022-01-02,Madrugada
2021-0096,1,2021-12-15,2021,Diciembre,15,10,AV. EVA PERON 4071,AVENIDA,"PERON, EVA AV.",Sin_cruce,9,-58.47066794,-34.65021673,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,60,2021-12-20,Mañana
2021-0097,1,2021-11-18,2021,Noviembre,18,6,PADRE CARLOS MUJICA 709,CALLE,PADRE CARLOS MUJICA,Sin_cruce,1,-58.37976155,-34.58679619,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,53,2021-11-19,Mañana
